id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,zipcode,lat,long,dormitory_type,preco_compra,preco_venda,lucro
6821101731,2014-09-30,3,2.25,1230,1380,3.0,0,98199,47.6521,-122.4,house,494100.0,642330.0,148230.0
3422049190,2015-03-30,3,1.75,1960,15681,1.0,0,98032,47.3576,-122.277,house,222750.0,289575.0,66825.0
8857600960,2014-08-19,3,1.0,940,7980,1.0,0,98032,47.3838,-122.289,house,184500.0,239850.0,55350.0
1951500030,2015-02-04,3,1.0,1090,10620,1.5,0,98032,47.3748,-122.294,house,126000.0,163800.0,37800.0
3832310350,2014-10-21,3,1.75,1100,7224,1.0,0,98032,47.3717,-122.277,house,206910.0,268983.0,62073.0
1310500550,2014-12-20,4,2.25,2320,8760,1.0,0,98032,47.3627,-122.285,house,223200.0,290160.0,66960.0
5335700030,2014-06-03,3,1.0,1030,9120,1.0,0,98032,47.3607,-122.291,house,200700.0,260910.0,60210.0
1310800090,2014-10-07,3,1.0,1470,7350,1.0,0,98032,47.3616,-122.286,house,216000.0,280800.0,64800.0
1950900245,2014-12-26,3,1.0,1150,8050,1.5,0,98032,47.374,-122.296,house,110970.0,144261.0,33291.0
3828000405,2015-01-16,3,1.0,930,9900,1.5,0,98032,47.3745,-122.231,house,158850.0,206505.0,47655.0
5335700110,2014-07-25,3,1.0,1750,8820,1.0,0,98032,47.3608,-122.29,house,210600.0,273780.0,63180.0
1951100110,2015-02-05,3,1.75,1630,9450,1.0,0,98032,47.3729,-122.295,house,216000.0,280800.0,64800.0
7523700245,2014-10-15,3,1.0,1350,7560,1.0,0,98032,47.3784,-122.303,house,216000.0,280800.0,64800.0
8075400100,2014-12-31,2,1.5,1556,20000,1.0,0,98032,47.3891,-122.282,apartment,199530.0,259389.0,59859.0
4324500490,2014-12-23,3,1.0,1060,9954,1.0,0,98032,47.3801,-122.289,house,193500.0,251550.0,58050.0
9835800750,2014-12-03,3,2.25,1640,7630,1.0,0,98032,47.3739,-122.29,house,222300.0,288990.0,66690.0
3832710680,2014-07-21,4,2.0,1540,7575,1.0,0,98032,47.3664,-122.279,house,193500.0,251550.0,58050.0
1863900225,2014-10-28,3,1.75,1730,7200,1.5,0,98032,47.3774,-122.236,house,203805.0,264946.5,61141.5
7523700305,2014-10-12,4,1.5,1730,7464,2.0,0,98032,47.3782,-122.304,house,219060.0,284778.0,65718.0
3148750050,2015-03-25,3,2.5,1370,7247,2.0,0,98032,47.3767,-122.303,house,207900.0,270270.0,62370.0
9835800840,2015-02-04,4,2.0,1470,7000,1.0,0,98032,47.3742,-122.289,house,193500.0,251550.0,58050.0
8857600780,2014-10-03,5,1.5,1710,8100,1.5,0,98032,47.3839,-122.288,house,142695.0,185503.5,42808.5
1555300010,2015-02-06,3,1.0,920,7500,1.0,0,98032,47.3791,-122.289,house,182700.0,237510.0,54810.0
9197100263,2014-08-19,3,1.75,2000,12208,1.0,0,98032,47.3752,-122.236,house,213300.0,277290.0,63990.0
6147600040,2015-02-24,3,1.75,1290,4811,1.0,0,98032,47.3912,-122.234,house,146700.0,190710.0,44010.0
4324500180,2014-09-26,3,1.0,1060,7350,1.0,0,98032,47.3809,-122.287,house,163800.0,212940.0,49140.0
8857600490,2014-05-09,3,1.0,1160,8320,1.0,0,98032,47.3831,-122.288,house,181350.0,235755.0,54405.0
2822049210,2014-08-25,3,1.5,1630,22764,1.0,0,98032,47.3611,-122.293,house,148500.0,193050.0,44550.0
2422049104,2014-09-15,2,1.0,830,9000,1.0,0,98032,47.3813,-122.243,apartment,76500.0,99450.0,22950.0
2422049104,2014-12-30,2,1.0,830,9000,1.0,0,98032,47.3813,-122.243,apartment,211500.0,274950.0,63450.0
1322049335,2014-05-28,3,2.5,2060,4030,2.0,0,98032,47.3909,-122.238,house,220153.5,286199.55,66046.05
7149410060,2014-08-20,3,1.5,1250,7200,1.0,0,98032,47.3678,-122.282,house,148500.0,193050.0,44550.0
9835801000,2014-06-25,3,2.25,1640,8400,1.0,0,98032,47.3733,-122.289,house,221130.0,287469.0,66339.0
7967700570,2015-03-02,3,2.25,1350,6775,1.0,0,98032,47.3593,-122.289,house,220500.0,286650.0,66150.0
1951600240,2014-12-08,3,1.0,1240,9198,1.5,0,98032,47.37,-122.297,house,166500.0,216450.0,49950.0
1951600150,2015-04-08,3,1.0,1610,8500,1.5,0,98032,47.3717,-122.297,house,162000.0,210600.0,48600.0
7967700530,2015-02-13,3,1.0,1020,7538,1.0,0,98032,47.3587,-122.288,house,216900.0,281970.0,65070.0
2722049092,2015-01-08,4,1.5,1780,14810,1.0,0,98032,47.3581,-122.288,house,216000.0,280800.0,64800.0
6146600175,2014-11-07,2,1.0,760,5240,1.0,0,98032,47.388,-122.234,apartment,116100.0,150930.0,34830.0
1555200180,2014-08-27,4,1.0,1410,7000,1.5,0,98032,47.3767,-122.287,house,202500.0,263250.0,60750.0
7523700210,2015-04-15,3,1.0,970,7700,1.0,0,98032,47.3793,-122.304,house,184500.0,239850.0,55350.0
2222049108,2014-09-18,3,1.0,1130,10018,1.0,0,98032,47.3733,-122.275,house,204300.0,265590.0,61290.0
6669020290,2014-10-23,3,1.75,1720,9775,1.0,0,98032,47.3731,-122.286,house,152100.0,197730.0,45630.0
2632000080,2014-07-10,2,1.0,960,21850,1.0,0,98032,47.4122,-122.267,apartment,217800.0,283140.0,65340.0
1950900005,2014-10-03,3,1.0,940,7125,1.5,0,98032,47.3756,-122.297,house,166500.0,216450.0,49950.0
6146600170,2014-07-03,2,0.75,660,5240,1.0,0,98032,47.3881,-122.234,apartment,90000.0,117000.0,27000.0
1863900190,2014-12-29,2,1.0,840,7200,1.0,0,98032,47.3769,-122.237,apartment,181800.0,236340.0,54540.0
1322049150,2015-03-05,2,1.0,910,9753,1.0,0,98032,47.3897,-122.236,apartment,76500.0,99450.0,22950.0
6146600595,2015-04-10,2,1.0,860,5080,1.0,0,98032,47.39,-122.236,apartment,188955.0,245641.5,56686.5
9197100101,2015-05-04,2,1.0,1010,5408,1.0,0,98032,47.3759,-122.238,apartment,202500.0,263250.0,60750.0
6146600420,2015-02-24,3,0.75,1030,12700,1.0,0,98032,47.3877,-122.236,house,206955.0,269041.5,62086.5
6146600185,2014-05-07,2,1.0,1040,13100,1.0,0,98032,47.3877,-122.234,apartment,160000.0,208000.0,48000.0
1951600250,2015-04-06,3,1.0,830,9600,1.0,0,98032,47.3698,-122.297,house,121500.0,157950.0,36450.0
1555300530,2014-07-14,3,1.5,1010,10350,1.0,0,98032,47.379,-122.29,house,216000.0,280800.0,64800.0
1555200590,2014-12-23,3,1.0,920,8400,1.0,0,98032,47.3771,-122.287,house,185400.0,241020.0,55620.0
8075400360,2014-08-22,2,1.0,1130,15190,1.0,0,98032,47.3902,-122.283,apartment,215100.0,279630.0,64530.0
3832500230,2015-01-05,4,2.25,2140,8800,2.0,0,98032,47.3655,-122.291,house,220500.0,286650.0,66150.0
1951100100,2014-11-13,3,1.0,940,11055,1.5,0,98032,47.3732,-122.295,house,162000.0,210600.0,48600.0
8857600220,2014-10-23,3,1.0,1200,8470,1.0,0,98032,47.3864,-122.287,house,178500.0,232050.0,53550.0
3832300090,2014-07-09,3,1.0,1200,7280,1.0,0,98032,47.3724,-122.277,house,193500.0,251550.0,58050.0
8075400530,2014-06-27,4,1.0,1390,18000,1.0,0,98032,47.3885,-122.284,house,210600.0,273780.0,63180.0
9407100800,2014-11-24,3,1.0,1230,10170,1.0,0,98045,47.4437,-121.772,house,229500.0,298350.0,68850.0
192460060,2014-07-15,3,1.75,1510,15744,1.0,0,98045,47.476,-121.755,house,297000.0,386100.0,89100.0
9407110700,2015-01-13,3,1.0,1250,9775,1.0,0,98045,47.4474,-121.771,house,157500.0,204750.0,47250.0
192460310,2015-03-24,3,1.75,1140,22267,1.0,0,98045,47.4761,-121.758,house,242910.0,315783.0,72873.0
7846700310,2014-06-23,2,1.0,1010,3000,1.0,0,98045,47.4965,-121.785,apartment,252000.0,327600.0,75600.0
2723089104,2014-09-17,3,2.25,1540,17424,2.0,0,98045,47.4429,-121.759,house,283500.0,368550.0,85050.0
7708300140,2015-03-06,3,1.0,2430,10720,1.0,0,98045,47.4895,-121.787,house,332955.0,432841.5,99886.5
9407001860,2014-05-24,4,1.75,1960,9300,1.0,0,98045,47.4487,-121.772,house,372000.0,483600.0,111600.0
1471630350,2014-10-24,3,1.75,1550,12956,1.0,0,98045,47.4711,-121.752,house,335250.0,435825.0,100575.0
9407101840,2014-06-20,4,2.5,1890,12236,1.0,0,98045,47.4491,-121.78,house,340200.0,442260.0,102060.0
7795400046,2014-06-11,2,1.0,1350,10096,1.0,0,98045,47.4967,-121.778,apartment,249210.0,323973.0,74763.0
1471630160,2015-04-23,3,2.0,1210,14499,1.0,0,98045,47.4705,-121.754,house,317700.0,413010.0,95310.0
1471620240,2014-05-16,3,2.5,1480,15639,2.0,0,98045,47.4723,-121.746,house,247500.0,321750.0,74250.0
1422300160,2014-06-24,3,2.5,1740,30886,2.0,0,98045,47.46,-121.707,house,341100.0,443430.0,102330.0
9407001610,2014-07-15,3,1.75,1890,11875,1.0,0,98045,47.4472,-121.774,house,244710.0,318123.0,73413.0
1471610060,2014-07-08,3,1.75,1570,16817,2.0,0,98045,47.4716,-121.756,house,333000.0,432900.0,99900.0
7334501240,2014-05-19,3,2.5,1270,9675,2.0,0,98045,47.4639,-121.744,house,252000.0,327600.0,75600.0
9407102460,2015-03-23,3,1.75,1120,10450,1.0,0,98045,47.4418,-121.772,house,160650.0,208845.0,48195.0
7334602070,2014-08-04,3,1.75,1710,10950,1.0,0,98045,47.4678,-121.745,house,261000.0,339300.0,78300.0
7334501250,2014-09-09,3,2.5,1870,9825,1.0,0,98045,47.4639,-121.744,house,292500.0,380250.0,87750.0
192450300,2014-09-19,3,1.5,1200,15606,1.0,0,98045,47.4752,-121.755,house,278955.0,362641.5,83686.5
7846700850,2014-07-01,3,1.0,1150,6000,1.5,0,98045,47.4963,-121.787,house,276300.0,359190.0,82890.0
1151100165,2014-07-16,2,1.0,1000,31838,1.0,0,98045,47.4789,-121.779,apartment,257670.0,334971.0,77301.0
2223089048,2014-06-25,4,2.0,2020,48693,1.5,0,98045,47.4646,-121.759,house,320400.0,416520.0,96120.0
7334401450,2014-07-29,3,2.0,1600,13200,1.0,0,98045,47.4656,-121.756,house,277695.0,361003.5,83308.5
1023089228,2014-07-17,3,1.75,1250,13775,1.0,0,98045,47.4981,-121.772,house,315000.0,409500.0,94500.0
7334500090,2015-01-20,3,2.0,1810,11456,1.0,0,98045,47.4648,-121.756,house,261000.0,339300.0,78300.0
7334501130,2014-12-01,3,2.0,930,11475,1.0,0,98045,47.4644,-121.745,house,229500.0,298350.0,68850.0
9407000600,2014-09-16,3,1.0,970,9600,1.0,0,98045,47.4451,-121.768,house,217800.0,283140.0,65340.0
9407111220,2015-05-04,2,1.0,1020,9200,1.0,0,98045,47.4461,-121.769,apartment,272700.0,354510.0,81810.0
2624089181,2014-08-12,4,2.75,1790,47250,1.0,0,98045,47.5302,-121.746,house,351000.0,456300.0,105300.0
9407111100,2015-04-22,2,1.75,1460,10500,1.0,0,98045,47.4461,-121.768,apartment,198585.0,258160.5,59575.5
323089134,2014-09-30,3,1.0,1300,10236,1.0,0,98045,47.5028,-121.77,house,315000.0,409500.0,94500.0
9407000840,2014-07-31,3,1.75,1660,10440,1.0,0,98045,47.4448,-121.77,house,259200.0,336960.0,77760.0
7334501410,2014-11-21,4,2.25,1600,15312,1.0,0,98045,47.4629,-121.743,house,269550.0,350415.0,80865.0
7334501440,2014-10-21,3,1.5,1150,11475,1.0,0,98045,47.4629,-121.744,house,258300.0,335790.0,77490.0
723099028,2014-06-26,3,2.0,1550,34175,1.5,0,98045,47.4855,-121.698,house,288000.0,374400.0,86400.0
9407102360,2014-06-16,3,1.75,1150,9600,1.0,0,98045,47.4434,-121.774,house,278290.8,361778.04,83487.23999999999
9407101900,2014-07-17,3,1.0,1370,11050,1.0,0,98045,47.4485,-121.776,house,252000.0,327600.0,75600.0
776600130,2014-05-02,3,1.5,1180,10277,1.0,0,98045,47.488,-121.787,house,247500.0,321750.0,74250.0
8572900275,2014-06-25,2,1.0,780,3475,1.0,0,98045,47.4944,-121.789,apartment,257400.0,334620.0,77220.0
5703500130,2014-12-17,3,1.0,1190,9600,1.0,0,98045,47.4805,-121.762,house,269550.0,350415.0,80865.0
5702450250,2014-07-17,3,2.0,1410,10015,1.0,0,98045,47.4948,-121.776,house,306000.0,397800.0,91800.0
9407110680,2014-10-08,3,1.5,1370,11400,2.0,0,98045,47.4477,-121.77,house,252000.0,327600.0,75600.0
1151100010,2014-05-15,3,1.0,1330,20562,1.5,0,98045,47.4807,-121.775,house,252000.0,327600.0,75600.0
9407001700,2014-08-19,2,1.0,960,20954,1.0,0,98045,47.4485,-121.774,apartment,229500.0,298350.0,68850.0
9407001330,2014-12-02,3,1.75,2370,9750,1.0,0,98045,47.4459,-121.773,house,319500.0,415350.0,95850.0
1223089016,2014-07-18,3,2.25,2450,49658,1.0,0,98045,47.486,-121.726,house,292500.0,380250.0,87750.0
9407001340,2014-05-22,3,2.0,1110,10500,1.0,0,98045,47.4456,-121.773,house,320000.0,416000.0,96000.0
9407001500,2014-08-11,3,1.75,1390,9000,1.0,0,98045,47.4469,-121.772,house,243000.0,315900.0,72900.0
9407100730,2015-01-29,3,1.75,1230,10725,1.0,0,98045,47.4431,-121.772,house,296100.0,384930.0,88830.0
1623089039,2014-12-17,2,1.0,900,57063,1.0,0,98045,47.4735,-121.786,apartment,247500.0,321750.0,74250.0
1023089085,2014-08-04,3,1.75,1850,15170,1.0,0,98045,47.4991,-121.774,house,351000.0,456300.0,105300.0
323089095,2014-10-31,3,1.75,1300,12378,1.0,0,98045,47.4996,-121.778,house,342000.0,444600.0,102600.0
9407001790,2014-08-26,3,1.0,1010,10800,1.0,0,98045,47.4483,-121.773,house,261000.0,339300.0,78300.0
7795810110,2015-05-12,3,1.75,1430,9857,1.0,0,98045,47.4964,-121.771,house,351000.0,456300.0,105300.0
9407111250,2014-10-29,3,1.0,1020,8625,1.0,0,98045,47.4465,-121.77,house,220500.0,286650.0,66150.0
3734900110,2015-02-04,2,0.75,890,19703,1.0,0,98045,47.4922,-121.783,apartment,207000.0,269100.0,62100.0
192450200,2014-08-21,3,1.5,1140,20383,1.0,0,98045,47.4755,-121.758,house,287910.0,374283.0,86373.0
7787110510,2014-06-20,4,2.5,2320,11717,2.0,0,98045,47.484,-121.78,house,357300.0,464490.0,107190.0
8570900162,2014-10-16,2,1.0,950,15996,1.0,0,98045,47.4987,-121.787,apartment,174150.0,226395.0,52245.0
1471610070,2014-08-27,3,1.75,1360,18123,1.0,0,98045,47.4716,-121.756,house,315000.0,409500.0,94500.0
1223089050,2014-05-06,3,1.75,1630,11800,1.0,0,98045,47.4863,-121.73,house,252000.0,327600.0,75600.0
9407101180,2014-12-24,3,2.25,2020,9000,2.0,0,98045,47.4487,-121.775,house,310500.0,403650.0,93150.0
323089159,2014-10-03,3,1.75,1340,13115,1.0,0,98045,47.5021,-121.77,house,298800.0,388440.0,89640.0
7334401000,2015-04-14,3,1.0,1230,9440,1.0,0,98045,47.4657,-121.747,house,250200.0,325260.0,75060.0
7334400070,2015-02-23,3,1.5,1500,11975,1.0,0,98045,47.4658,-121.758,house,352800.0,458640.0,105840.0
9407100310,2014-11-13,3,2.5,1260,11877,1.0,0,98045,47.4442,-121.762,house,281358.0,365765.4,84407.4
7334401040,2015-02-05,4,1.5,1800,9576,1.0,0,98045,47.4664,-121.747,house,243900.0,317070.0,73170.0
8039900400,2014-08-12,3,2.0,1670,13775,1.0,0,98045,47.4873,-121.783,house,337500.0,438750.0,101250.0
5702450260,2014-07-23,3,2.0,1540,10931,1.0,0,98045,47.495,-121.776,house,291600.0,379080.0,87480.0
9407001620,2014-08-12,3,2.5,1370,22326,2.0,0,98045,47.4469,-121.775,house,252000.0,327600.0,75600.0
8570900023,2014-10-10,3,1.0,1250,10094,1.0,0,98045,47.4987,-121.781,house,229500.0,298350.0,68850.0
9407000990,2014-10-10,2,1.0,910,9000,1.0,0,98045,47.4463,-121.771,apartment,215910.0,280683.0,64773.0
7334600030,2014-10-14,3,2.25,1360,9600,2.0,0,98045,47.4687,-121.749,house,252000.0,327600.0,75600.0
7334500800,2015-01-23,3,1.0,1380,10875,1.0,0,98045,47.4653,-121.745,house,269550.0,350415.0,80865.0
9407001600,2015-04-23,3,1.75,1660,11500,1.0,0,98045,47.4473,-121.774,house,274500.0,356850.0,82350.0
7334500120,2014-06-11,3,1.5,1360,9760,1.5,0,98045,47.4648,-121.757,house,240000.0,312000.0,72000.0
1623089025,2015-04-03,5,3.0,2240,94960,1.0,0,98045,47.481,-121.788,house,282150.0,366795.0,84645.0
7708300150,2014-11-18,3,2.0,1660,11135,1.0,0,98045,47.4897,-121.787,house,283500.0,368550.0,85050.0
1023089096,2014-08-08,3,1.0,1200,15843,1.0,0,98045,47.4991,-121.779,house,269100.0,349830.0,80730.0
9407100720,2014-11-07,3,1.75,1390,13200,2.0,0,98045,47.4429,-121.771,house,261000.0,339300.0,78300.0
9407102245,2014-06-04,3,2.0,1350,11150,1.0,0,98045,47.446,-121.776,house,279000.0,362700.0,83700.0
9407001320,2014-05-22,4,2.0,980,10640,1.0,0,98045,47.4462,-121.773,house,295000.0,383500.0,88500.0
8039900360,2014-07-08,3,2.25,2090,15000,1.0,0,98045,47.4885,-121.783,house,344700.0,448110.0,103410.0
8835800480,2015-02-23,1,2.0,1780,188465,2.0,0,98045,47.4506,-121.768,studio,284400.0,369720.0,85320.0
8570900328,2014-06-03,2,1.0,1170,10621,1.0,0,98045,47.497,-121.78,apartment,265500.0,345150.0,79650.0
9407101850,2014-12-09,3,2.25,1690,14615,2.0,0,98045,47.4492,-121.78,house,310500.0,403650.0,93150.0
8039900086,2014-05-09,3,1.75,1220,7250,1.0,0,98045,47.4887,-121.784,house,225900.0,293670.0,67770.0
9407000920,2014-10-01,3,1.5,1140,10300,1.5,0,98045,47.4452,-121.77,house,210600.0,273780.0,63180.0
9407100500,2015-03-11,3,1.75,1540,10545,2.0,0,98045,47.4451,-121.763,house,245700.0,319410.0,73710.0
7334600280,2014-12-02,2,1.75,1550,9230,1.0,0,98045,47.4701,-121.744,apartment,314910.0,409383.0,94473.0
7334501300,2015-03-06,3,1.75,1630,11475,1.0,0,98045,47.4635,-121.746,house,277200.0,360360.0,83160.0
7334600170,2014-10-13,3,1.5,1390,13860,2.0,0,98045,47.4704,-121.747,house,310500.0,403650.0,93150.0
323089005,2015-03-26,2,1.0,1120,45302,1.0,0,98045,47.5105,-121.77,apartment,216000.0,280800.0,64800.0
1593000690,2015-04-08,3,1.0,1170,62290,2.0,0,98045,47.5104,-121.787,house,283500.0,368550.0,85050.0
1023089197,2014-10-07,3,2.0,1930,12443,1.0,0,98045,47.4906,-121.775,house,351000.0,456300.0,105300.0
8570900038,2014-08-11,3,2.0,1140,11620,1.0,0,98045,47.4991,-121.783,house,306000.0,397800.0,91800.0
192450180,2015-03-10,3,1.5,1140,15890,1.0,0,98045,47.4752,-121.757,house,301500.0,391950.0,90450.0
9407001770,2015-05-12,3,1.75,1350,9000,1.0,0,98045,47.4487,-121.773,house,274455.0,356791.5,82336.5
7334600730,2014-12-11,4,1.75,1580,8856,2.0,0,98045,47.4694,-121.745,house,233100.0,303030.0,69930.0
9407001830,2014-07-17,5,2.0,1860,9000,2.0,0,98045,47.4484,-121.772,house,304200.0,395460.0,91260.0
9407100300,2015-04-01,3,1.0,1260,9600,1.0,0,98045,47.4444,-121.762,house,288000.0,374400.0,86400.0
2607730110,2014-07-07,3,2.5,1920,9625,2.0,0,98045,47.4876,-121.8,house,352350.0,458055.0,105705.0
9407000230,2014-12-04,3,1.0,1600,12566,1.0,0,98045,47.4431,-121.765,house,216000.0,280800.0,64800.0
6852700478,2014-09-16,2,1.0,970,2970,1.0,0,98102,47.6233,-122.319,apartment,382500.0,497250.0,114750.0
1962200036,2014-08-19,3,1.75,1620,1325,2.5,0,98102,47.6498,-122.321,house,540000.0,702000.0,162000.0
6003501535,2014-08-28,3,1.75,1650,3200,1.5,0,98102,47.6209,-122.317,house,495000.0,643500.0,148500.0
3383900058,2014-11-18,3,3.25,1490,857,3.0,0,98102,47.6357,-122.324,house,522000.0,678600.0,156600.0
9390700100,2014-09-10,2,1.75,1150,2723,1.0,0,98102,47.6357,-122.322,apartment,351000.0,456300.0,105300.0
3383900057,2014-12-03,3,3.25,1490,902,3.0,0,98102,47.6357,-122.324,house,450000.0,585000.0,135000.0
6852700412,2014-09-19,3,3.5,1560,1490,2.0,0,98102,47.6248,-122.319,house,562500.0,731250.0,168750.0
2902200015,2015-01-06,9,3.0,3680,4400,2.0,0,98102,47.6374,-122.324,house,630000.0,819000.0,189000.0
1965200010,2014-11-10,2,1.0,1110,3500,1.5,0,98102,47.6453,-122.327,apartment,540000.0,702000.0,162000.0
2663000050,2014-09-26,4,1.0,1570,4000,1.5,0,98102,47.6275,-122.321,house,472500.0,614250.0,141750.0
6848200221,2014-09-02,3,3.5,1730,1349,3.0,0,98102,47.6224,-122.326,house,571500.0,742950.0,171450.0
9831200221,2014-07-10,3,2.5,1420,1438,2.0,0,98102,47.6265,-122.323,house,603000.0,783900.0,180900.0
1912100882,2014-07-30,2,2.25,1350,1248,2.0,0,98102,47.6399,-122.32,apartment,433800.0,563940.0,130140.0
1962200037,2014-05-02,3,2.25,1750,1572,2.5,0,98102,47.6498,-122.321,house,563400.0,732420.0,169020.0
2163900028,2015-01-28,2,1.0,1070,2880,1.0,0,98102,47.6261,-122.324,apartment,315000.0,409500.0,94500.0
2902200234,2014-12-09,3,2.25,1290,1182,2.0,0,98102,47.637,-122.327,house,472500.0,614250.0,141750.0
2902200838,2014-10-27,2,2.75,1100,1088,2.0,0,98102,47.6405,-122.324,apartment,396000.0,514800.0,118800.0
1952200220,2014-06-03,3,2.5,2290,2798,3.0,0,98102,47.641,-122.315,house,594000.0,772200.0,178200.0
4086300065,2014-07-18,3,1.75,1280,2147,1.5,0,98102,47.6362,-122.324,house,603000.0,783900.0,180900.0
2902201126,2015-04-01,3,3.0,1420,991,2.0,0,98102,47.6408,-122.327,house,553500.0,719550.0,166050.0
1912100875,2015-04-23,2,2.25,1370,1248,2.0,0,98102,47.6399,-122.32,apartment,499500.0,649350.0,149850.0
1912100885,2014-07-02,3,1.5,1760,4000,2.0,0,98102,47.6401,-122.32,house,621000.0,807300.0,186300.0
6852700520,2015-04-06,2,2.5,1390,1132,2.0,0,98102,47.6228,-122.319,apartment,571500.0,742950.0,171450.0
2207500200,2014-09-15,3,1.75,1920,4000,1.0,0,98102,47.6392,-122.318,house,553500.0,719550.0,166050.0
2025049114,2014-05-29,2,1.0,710,1173,2.0,0,98102,47.6412,-122.329,apartment,361800.0,470340.0,108540.0
6003001999,2015-02-09,2,1.75,1170,976,2.0,0,98102,47.6192,-122.316,apartment,477000.0,620100.0,143100.0
6003501400,2015-02-26,3,1.0,1010,3520,1.0,0,98102,47.6208,-122.319,house,472500.0,614250.0,141750.0
2207500880,2014-07-28,3,1.0,1580,4000,2.0,0,98102,47.6363,-122.32,house,621000.0,807300.0,186300.0
2902200915,2014-11-25,3,1.75,2130,4400,1.0,0,98102,47.6417,-122.325,house,607500.0,789750.0,182250.0
6852700477,2014-09-16,2,1.5,1300,2970,1.0,0,98102,47.6233,-122.319,apartment,495000.0,643500.0,148500.0
3383900048,2014-10-22,3,2.5,1550,1092,3.0,0,98102,47.6355,-122.324,house,495000.0,643500.0,148500.0
9826700726,2014-10-06,3,2.5,1995,1483,3.0,0,98102,47.6025,-122.31,house,454500.0,590850.0,136350.0
6852700279,2014-06-19,3,2.5,950,1110,2.0,0,98102,47.6226,-122.319,house,427500.0,555750.0,128250.0
2025049028,2014-06-09,2,1.0,710,1136,2.0,0,98102,47.6414,-122.329,apartment,363555.0,472621.5,109066.5
4423100095,2014-05-23,4,2.0,1590,6750,1.0,0,98102,47.6406,-122.317,house,603450.0,784485.0,181035.0
952006728,2014-06-13,3,2.5,1070,1155,2.0,0,98102,47.5617,-122.385,house,297000.0,386100.0,89100.0
9390700095,2014-08-08,2,1.0,770,2971,1.0,0,98102,47.6358,-122.322,apartment,366750.0,476775.0,110025.0
6848200325,2014-09-04,3,2.75,2240,3600,2.5,0,98102,47.6244,-122.326,house,562500.0,731250.0,168750.0
2025049192,2014-10-21,3,2.5,1380,1389,3.0,0,98102,47.6427,-122.327,house,474750.0,617175.0,142425.0
2025049206,2014-06-11,2,1.0,710,1131,2.0,0,98102,47.6413,-122.329,apartment,359955.0,467941.5,107986.5
2902201300,2014-12-29,2,1.75,1180,904,2.0,0,98102,47.6396,-122.329,apartment,593100.0,771030.0,177930.0
2902201301,2014-12-16,2,1.75,1180,900,2.0,0,98102,47.6395,-122.329,apartment,598455.0,777991.5,179536.5
2902200142,2014-06-05,3,2.5,1480,1485,2.0,0,98102,47.6376,-122.326,house,525600.0,683280.0,157680.0
2902200237,2014-07-07,2,2.25,1060,1209,2.0,0,98102,47.6369,-122.327,apartment,454500.0,590850.0,136350.0
2902200016,2014-11-12,2,2.5,1680,1240,2.0,0,98102,47.6372,-122.324,apartment,588150.0,764595.0,176445.0
2902200240,2014-06-10,2,2.25,1060,1208,2.0,0,98102,47.6371,-122.327,apartment,449955.0,584941.5,134986.5
2902200241,2014-06-23,3,2.25,1300,907,2.0,0,98102,47.6371,-122.327,house,506250.0,658125.0,151875.0
6762700376,2014-11-26,3,2.75,1540,1251,2.0,0,98102,47.6298,-122.321,house,585000.0,760500.0,175500.0
9831200186,2015-02-03,2,2.5,1990,1756,3.0,0,98102,47.6264,-122.323,apartment,621000.0,807300.0,186300.0
6762700452,2014-06-13,3,3.0,1384,1287,2.0,0,98102,47.6295,-122.32,house,517500.0,672750.0,155250.0
6852700097,2014-08-06,3,3.25,1610,1275,2.0,0,98102,47.6236,-122.318,house,567000.0,737100.0,170100.0
2025049203,2014-06-10,2,1.0,710,1157,2.0,0,98102,47.6413,-122.329,apartment,359955.0,467941.5,107986.5
3530210260,2014-10-27,3,2.5,3030,45004,2.0,0,98077,47.7721,-122.093,house,247477.5,321720.75,74243.25
1774220160,2014-11-04,3,2.5,2990,32239,2.0,0,98077,47.7718,-122.095,house,569632.5,740522.25,170889.75
7214700350,2014-11-24,4,1.75,2020,36400,1.0,0,98077,47.7627,-122.076,house,468900.0,609570.0,140670.0
1771000890,2014-09-17,3,1.0,1160,9750,1.0,0,98077,47.7422,-122.073,house,274500.0,356850.0,82350.0
4298100070,2014-05-28,4,2.5,2740,43101,2.0,0,98077,47.7649,-122.049,house,567000.0,737100.0,170100.0
1726069084,2014-12-08,4,1.75,1810,21650,2.0,0,98077,47.7358,-122.076,house,418500.0,544050.0,125550.0
7214700830,2014-05-13,5,4.75,3830,35000,1.0,0,98077,47.7597,-122.079,house,432000.0,561600.0,129600.0
7214700160,2014-05-09,3,3.0,2480,45302,1.0,0,98077,47.7591,-122.073,house,549000.0,713700.0,164700.0
1774220350,2015-04-01,3,2.25,2370,38639,1.0,0,98077,47.771,-122.099,house,459000.0,596700.0,137700.0
626100023,2014-06-11,5,2.75,2910,53898,1.0,0,98077,47.7201,-122.062,house,600000.0,780000.0,180000.0
1771110640,2014-06-24,3,1.0,1660,11783,1.0,0,98077,47.7563,-122.075,house,330750.0,429975.0,99225.0
1726069179,2014-12-23,3,1.75,2410,51763,1.0,0,98077,47.7429,-122.056,house,388800.0,505440.0,116640.0
1771100240,2014-09-25,3,1.75,1650,11220,1.0,0,98077,47.7567,-122.071,house,324900.0,422370.0,97470.0
